ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3,img1_url,img2_url,img3_url
timberman-trail-to-jocelyn-hill,Timberman Trail to Jocelyn Hill,Gowlland Tod Provincial Park,moderate,4.1,12.2,451,Loop,"Dogs on leash, Hiking, Walking, Running, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/timberman-trail-to-jocelyn-hill?ref=result-card,timberman-trail-to-jocelyn-hill-0,timberman-trail-to-jocelyn-hill-1,timberman-trail-to-jocelyn-hill-2,https://cdn-assets.alltrails.com/uploads/photo/image/19650541/large_00fb4e015e4e7f49f214308f2456eb24.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34832142/large_708452b8e2f41b5e3c2886e16a2e7cb5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34832142/large_708452b8e2f41b5e3c2886e16a2e7cb5.jpg
mill-hill-regional-park-loop,Mill Hill Regional Park Loop,Mill Hill Regional Park,moderate,4.2,1.8,126,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/mill-hill-regional-park-loop?ref=result-card,mill-hill-regional-park-loop-0,mill-hill-regional-park-loop-1,mill-hill-regional-park-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/20398848/large_566c433fec42d045dd3a32f7f52c912f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34727772/large_ee18464819590b9b86fad55a89e85381.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34727772/large_ee18464819590b9b86fad55a89e85381.jpg
banon-creek-falls,Banon Creek Falls,"Ladysmith, British Columbia",moderate,4.2,9.8,406,Out & Back,"Hiking, Nature trips, Walking, Forest, River, Views, Waterfall, Wildlife, Blowdown, Bugs, Muddy, Over grown, Off trail",https://www.alltrails.com/trail/canada/british-columbia/banon-creek-falls?ref=result-card,banon-creek-falls-0,banon-creek-falls-1,banon-creek-falls-2,https://cdn-assets.alltrails.com/uploads/photo/image/25974628/large_4c3e0001a1467aeb26e3f53651c3d3e5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34815465/large_0a5095a1100c2747ec1605efbe1e6402.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34815465/large_0a5095a1100c2747ec1605efbe1e6402.jpg
rotary-vedder-river-trail,Rotary Vedder River Loop Trail,Mount Thom Park,moderate,4.2,20.6,153,Out & Back,"Dogs on leash, Hiking, Road biking, Walking, Running, River",https://www.alltrails.com/trail/canada/british-columbia/rotary-vedder-river-trail?ref=result-card,rotary-vedder-river-trail-0,rotary-vedder-river-trail-1,rotary-vedder-river-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/24082401/large_c8dbdd273b1f8ddf3082a79484d8e124.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34898378/large_83984835eed58d934baca14644f55b0b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34898378/large_83984835eed58d934baca14644f55b0b.jpg
trophy-meadows-trail,Trophy Meadows Trail,Wells Gray Provincial Park,moderate,4.5,10.5,473,Out & Back,"Camping, Cross-country skiing, Hiking, Nature trips, Snowshoeing, Forest, Lake, Views, Waterfall, Wildlife, Bugs, Muddy, Snow",https://www.alltrails.com/trail/canada/british-columbia/trophy-meadows-trail?ref=result-card,trophy-meadows-trail-0,trophy-meadows-trail-1,trophy-meadows-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/20794197/large_c7db4e5df9b719521eadd7d40de44b18.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31122040/large_fc53a7719b0c683cfc7a771eab9fe0d3.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31122040/large_fc53a7719b0c683cfc7a771eab9fe0d3.jpg
pipers-lagoon-park,Piper's Lagoon Park,Pipers Lagoon Park,moderate,4.3,1.8,20,Loop,"Hiking, Walking, Bird watching, Beach, Dog friendly, Lake, Views, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/pipers-lagoon-park?ref=result-card,pipers-lagoon-park-0,pipers-lagoon-park-1,pipers-lagoon-park-2,https://cdn-assets.alltrails.com/uploads/photo/image/19096820/large_306e22abc52b11f172f57864ec4d86fd.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34867342/large_3f44a298f5d8b89627a758ec176e6228.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34867342/large_3f44a298f5d8b89627a758ec176e6228.jpg
begbie-falls,Begbie Falls via Bluff Trail,Begbie Falls Recreation Site,moderate,4.2,5,240,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Beach, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/begbie-falls?ref=result-card,begbie-falls-0,begbie-falls-1,begbie-falls-2,https://cdn-assets.alltrails.com/uploads/photo/image/21180612/large_b163063391c6f197a255dad038d8be7f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34737287/large_2a3bb75c44e2211d2224cf8067332fc6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34737287/large_2a3bb75c44e2211d2224cf8067332fc6.jpg
three-chop-old-buck-and-baden-powell-trail-loop,"Three Chop, Old Buck and Baden Powell Trail Loop",Mount Seymour Provincial Park,moderate,4,6.9,388,Loop,"Dogs on leash, Hiking, Running, Forest, Waterfall, Blowdown",https://www.alltrails.com/trail/canada/british-columbia/three-chop-old-buck-and-baden-powell-trail-loop?ref=result-card,three-chop-old-buck-and-baden-powell-trail-loop-0,three-chop-old-buck-and-baden-powell-trail-loop-1,three-chop-old-buck-and-baden-powell-trail-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/22289198/large_508b76da62755f8c711cc7b99622b5e8.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34518689/large_acb27a99153d70004bc4a73b980943df.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34518689/large_acb27a99153d70004bc4a73b980943df.jpg
goats-peak-regional-park-trails,Goats Peak,Goat's Peak Regional Park,moderate,4.3,5.8,399,Out & Back,"Hiking, Walking, Forest, Views, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/goats-peak-regional-park-trails?ref=result-card,goats-peak-regional-park-trails-0,goats-peak-regional-park-trails-1,goats-peak-regional-park-trails-2,https://cdn-assets.alltrails.com/uploads/photo/image/26419627/large_4e9c68d8d69b31ce76b4c1d0d0d1c1e3.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34719262/large_78c1aa0266d007a1a5a5bd9f6ca91032.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34719262/large_78c1aa0266d007a1a5a5bd9f6ca91032.jpg
seymour-valley-trail,Seymour Valley Trail,Lower Seymour Conservation Reserve,moderate,3.5,24,335,Out & Back,"Kid friendly, Stroller friendly, Fishing, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Partially paved, River, Views, Wildflowers, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/seymour-valley-trail?ref=result-card,seymour-valley-trail-0,seymour-valley-trail-1,seymour-valley-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/24488593/large_126371fb3d4ae47e5f54e04c1e91ebfe.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34694693/large_f14932c1589498e73401ab9dd6f8c07e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34694693/large_f14932c1589498e73401ab9dd6f8c07e.jpg
loop-trail-menzies-trail-and-alouette-valley-trail-loop,"Loop Trail, Menzies Trail, and Alouette Valley Trail Loop",Golden Ears Provincial Park,moderate,4,7.1,151,Loop,"Kid friendly, Hiking, Walking, Dog friendly, Forest, Lake, Views, Wildflowers, Wildlife, Bugs, Rocky",https://www.alltrails.com/trail/canada/british-columbia/loop-trail-menzies-trail-and-alouette-valley-trail-loop?ref=result-card,loop-trail-menzies-trail-and-alouette-valley-trail-loop-0,loop-trail-menzies-trail-and-alouette-valley-trail-loop-1,loop-trail-menzies-trail-and-alouette-valley-trail-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/23377770/large_0a88035ef8687defd349c63ad5318115.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34889951/large_87d3608616f0666865a452a599b985d6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34889951/large_87d3608616f0666865a452a599b985d6.jpg
rohr-lake-via-marriot-basin-trail,Rohr Lake Via Marriot Basin Trail,"Mount Currie, British Columbia",moderate,4.3,8.5,537,Out & Back,"Hiking, Nature trips, Walking, Dog friendly, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/rohr-lake-via-marriot-basin-trail?ref=result-card,rohr-lake-via-marriot-basin-trail-0,rohr-lake-via-marriot-basin-trail-1,rohr-lake-via-marriot-basin-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/21237636/large_3ce8bf229558077c36a75c20f60ed352.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34670117/large_5862d38a5ac162ea8fd757637a1e6c8d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34670117/large_5862d38a5ac162ea8fd757637a1e6c8d.jpg
mount-hayman-via-mcdougall-rim,Mount Hayman via McDougall Rim,Bear Creek Park,moderate,4.4,17.5,906,Out & Back,"Hiking, Nature trips, Snowshoeing, Views, Snow",https://www.alltrails.com/trail/canada/british-columbia/mount-hayman-via-mcdougall-rim?ref=result-card,mount-hayman-via-mcdougall-rim-0,mount-hayman-via-mcdougall-rim-1,mount-hayman-via-mcdougall-rim-2,https://cdn-assets.alltrails.com/uploads/photo/image/24468122/large_7490158fa1daa86ef1c8333f8454d879.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34536999/large_cddd0bc437b6984608b9b119d4110be6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34536999/large_cddd0bc437b6984608b9b119d4110be6.jpg
gladstone-trail,Gladstone Trail,"Peachland, British Columbia",moderate,4.3,4.2,265,Loop,"Kid friendly, Hiking, Mountain biking, Nature trips, Running, Dog friendly, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/gladstone-trail?ref=result-card,gladstone-trail-0,gladstone-trail-1,gladstone-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22202792/large_f2acbebc9d64d2775a1f5be83709533d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34101665/large_26a003c568af5b173c93ee6851957c6e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34101665/large_26a003c568af5b173c93ee6851957c6e.jpg
jocelyn-hill-via-emma-dixon-trail--2,Jocelyn Hill via Emma Dixon Trail,Gowlland Tod Provincial Park,moderate,4.4,5.5,220,Out & Back,"Hiking, Nature trips, Bird watching, Forest, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/jocelyn-hill-via-emma-dixon-trail--2?ref=result-card,jocelyn-hill-via-emma-dixon-trail--2-0,jocelyn-hill-via-emma-dixon-trail--2-1,jocelyn-hill-via-emma-dixon-trail--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/22259112/large_ddbd9300a28d6cd27ee651fb4c9f9336.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34832141/large_4035bfce3d0526107e1b0e5bf73a94bc.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34832141/large_4035bfce3d0526107e1b0e5bf73a94bc.jpg
sugar-mountain-loop,Sugar Mountain Loop,Belcarra Regional Park,moderate,4.1,6.6,373,Loop,"Dogs on leash, Hiking, Running, Beach, Forest",https://www.alltrails.com/trail/canada/british-columbia/sugar-mountain-loop?ref=result-card,sugar-mountain-loop-0,sugar-mountain-loop-1,sugar-mountain-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/25702940/large_f797c81f5920afb2ae9bbcd47a05f6aa.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34907082/large_11324d43d3b104ddacc358362a7b02b7.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34907082/large_11324d43d3b104ddacc358362a7b02b7.jpg
mount-work-via-summit-trail,Mount Work via Summit Trail,Mount Work Regional Park,moderate,4.3,9.2,547,Out & Back,"Dogs on leash, Hiking, Mountain biking, Running, Forest, Views, Over grown",https://www.alltrails.com/trail/canada/british-columbia/mount-work-via-summit-trail?ref=result-card,mount-work-via-summit-trail-0,mount-work-via-summit-trail-1,mount-work-via-summit-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/25463623/large_a33e0f02f3c0e8b197f6046c9c950b87.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34771288/large_0cdcc8e6ed93b97bc1c7af1734a87a3c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34771288/large_0cdcc8e6ed93b97bc1c7af1734a87a3c.jpg
mount-work-from-munn-road-trailhead,Mount Work from Munn Road Trailhead,Mount Work Regional Park,moderate,4.2,4.3,258,Out & Back,"Dogs on leash, Hiking, Mountain biking, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/mount-work-from-munn-road-trailhead?ref=result-card,mount-work-from-munn-road-trailhead-0,mount-work-from-munn-road-trailhead-1,mount-work-from-munn-road-trailhead-2,https://cdn-assets.alltrails.com/uploads/photo/image/26133142/large_6e1cc7301b27e12ca12f6e4d036ac517.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34771288/large_0cdcc8e6ed93b97bc1c7af1734a87a3c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34771288/large_0cdcc8e6ed93b97bc1c7af1734a87a3c.jpg
premier-lake-to-canuck-lake-loop,Premier Lake to Canuck Lake Loop,Premier Lake Provincial Park,moderate,4.5,7.7,263,Loop,"Hiking, Nature trips, Walking, Running, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/premier-lake-to-canuck-lake-loop?ref=result-card,premier-lake-to-canuck-lake-loop-0,premier-lake-to-canuck-lake-loop-1,premier-lake-to-canuck-lake-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/21514876/large_68a6064a9230ea2ae3d3efe9ee1376f5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34315414/large_a818033fa032831ada728336ea83e2d0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34315414/large_a818033fa032831ada728336ea83e2d0.jpg
the-niblet-and-the-nublet-from-mount-assiniboine-lodge,The Niblet and the Nublet from Mount Assiniboine Lodge,Mount Assiniboine Provincial Park,moderate,3.8,6.4,365,Out & Back,"Backpacking, Camping, Hiking, Forest, Lake, Views, Wildlife, Rocky, Snow",https://www.alltrails.com/trail/canada/british-columbia/the-niblet-and-the-nublet-from-mount-assiniboine-lodge?ref=result-card,the-niblet-and-the-nublet-from-mount-assiniboine-lodge-0,the-niblet-and-the-nublet-from-mount-assiniboine-lodge-1,the-niblet-and-the-nublet-from-mount-assiniboine-lodge-2,https://cdn-assets.alltrails.com/uploads/photo/image/21016749/large_3ca336f869a3b892c3ca650f05359a57.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30138793/large_72cecbf9c481a938a96b47146f77482b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30138793/large_72cecbf9c481a938a96b47146f77482b.jpg
pulpit-rock,Pulpit Rock,"Central Kootenay F, British Columbia",moderate,4.3,3.5,325,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Dog friendly, Views",https://www.alltrails.com/trail/canada/british-columbia/pulpit-rock?ref=result-card,pulpit-rock-0,pulpit-rock-1,pulpit-rock-2,https://cdn-assets.alltrails.com/uploads/photo/image/10664761/large_b85ceb397e36791b064e307ea11e9e06.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34599649/large_21603eb5d3c98677afa3d31c21383b88.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34599649/large_21603eb5d3c98677afa3d31c21383b88.jpg
old-growth-trail,Old Growth Trail,Mount Fernie Provincial Park,moderate,4.4,4.8,233,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Bird watching, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/old-growth-trail?ref=result-card,old-growth-trail-0,old-growth-trail-1,old-growth-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/19639135/large_0e5b141d5981c5c133b03cb4563e898a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/29969927/large_4265705b61e53d679cb7f404ee540e37.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/29969927/large_4265705b61e53d679cb7f404ee540e37.jpg
enos-lake,Enos Lake,"Nanoose, British Columbia",moderate,4.1,7.9,256,Loop,"Hiking, Walking, Running, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/enos-lake?ref=result-card,enos-lake-0,enos-lake-1,enos-lake-2,https://cdn-assets.alltrails.com/uploads/photo/image/22154688/large_7573653b4acaab99f8f62083dbd06784.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34760038/large_5737af3e0573313be1a159e321badb79.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34760038/large_5737af3e0573313be1a159e321badb79.jpg
spion-kop--2,"Arrowleaf, Summit, and Tower Trails Loop",Spion Kop Hiking Trails,moderate,4.4,4.7,253,Loop,"Kid friendly, Hiking, Nature trips, Walking, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/spion-kop--2?ref=result-card,spion-kop--2-0,spion-kop--2-1,spion-kop--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/23683099/large_2a780792e47c2febd2a5ced528cd8500.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34816251/large_5d8037ffb7c68e878bce9d5f827afee4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34816251/large_5d8037ffb7c68e878bce9d5f827afee4.jpg
semaphore-lakes-trail,Semaphore Lakes Trail,"Pemberton, British Columbia",moderate,4.6,5.8,408,Out & Back,"Hiking, Snowshoeing, Forest, Lake, Views, Waterfall, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/semaphore-lakes-trail?ref=result-card,semaphore-lakes-trail-0,semaphore-lakes-trail-1,semaphore-lakes-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/26326300/large_4d3c174a96b7a39c181fb736d55d7b21.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30544455/large_c5dd873c5f91a2a0f5231a850730cfa7.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30544455/large_c5dd873c5f91a2a0f5231a850730cfa7.jpg
scafe-hill,Scafe Hill,Thetis Lake Regional Park,moderate,4.3,3.5,157,Loop,"Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/scafe-hill?ref=result-card,scafe-hill-0,scafe-hill-1,scafe-hill-2,https://cdn-assets.alltrails.com/uploads/photo/image/19876891/large_86e74b632faadca68b1b7cee2d95895b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34688358/large_8854b4cff6b0eed0a5e4060dc185b946.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34688358/large_8854b4cff6b0eed0a5e4060dc185b946.jpg
stawamus-chief-first-peak-via-connector-trail,Stawamus Chief First Peak via Connector Trail,Shannon Falls Provincial Park,moderate,4.4,4.7,577,Out & Back,"Dogs on leash, Hiking, Nature trips, Walking, Bird watching, Forest, Views, Waterfall, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/stawamus-chief-first-peak-via-connector-trail?ref=result-card,stawamus-chief-first-peak-via-connector-trail-0,stawamus-chief-first-peak-via-connector-trail-1,stawamus-chief-first-peak-via-connector-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/28341697/large_1851d923c385c69b21d4309541c6c48e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34906274/large_d2a89651233b8748d1ae08218d1fee42.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34906274/large_d2a89651233b8748d1ae08218d1fee42.jpg
suicide-bluffs-and-dog-mountain-loop,Suicide Bluffs and Dog Mountain Loop,Mount Seymour Provincial Park,moderate,4.2,6.1,292,Loop,"Dogs on leash, Hiking, Nature trips, Snowshoeing, Running, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/suicide-bluffs-and-dog-mountain-loop?ref=result-card,suicide-bluffs-and-dog-mountain-loop-0,suicide-bluffs-and-dog-mountain-loop-1,suicide-bluffs-and-dog-mountain-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/23396645/large_fcaa6bb8d99568b326b53105aa78143d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34779889/large_c023e46c6c3cf46a464483078c00f8ae.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34779889/large_c023e46c6c3cf46a464483078c00f8ae.jpg
galloping-goose-regional-trail,Galloping Goose Regional Trail,"Victoria, British Columbia",moderate,4.3,44.9,339,Point to point,"Wheelchair friendly, Kid friendly, Stroller friendly, Hiking, Horseback riding, Nature trips, Road biking, Walking, Bird watching, Running, Dog friendly, Forest, Partially paved, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/galloping-goose-regional-trail?ref=result-card,galloping-goose-regional-trail-0,galloping-goose-regional-trail-1,galloping-goose-regional-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22212227/large_7fa896bf99a5c042049b908f6372cec9.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34815725/large_4139cb2d033625ce03ff50be8040dc4e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34815725/large_4139cb2d033625ce03ff50be8040dc4e.jpg
tenquille-lake-trail,Tenquille Lake Trail,Tenquille Lake Recreation Site,moderate,4.2,23.2,"1,283",Out & Back,"Dogs on leash, Backpacking, Camping, Hiking, Mountain biking, Nature trips, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/tenquille-lake-trail?ref=result-card,tenquille-lake-trail-0,tenquille-lake-trail-1,tenquille-lake-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/26077160/large_7c8f74178e92838a9f8662d6da8c3f54.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30356734/large_472cff619b1ccf499a30272b5ad85b75.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30356734/large_472cff619b1ccf499a30272b5ad85b75.jpg
lebanon-creek-trail,Lebanon Creek Trail,Lebanon Creek Greenway,moderate,4.3,6.4,387,Out & Back,"Hiking, Nature trips, Bird watching, Running, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/lebanon-creek-trail?ref=result-card,lebanon-creek-trail-0,lebanon-creek-trail-1,lebanon-creek-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/26436042/large_b5f319f2cad54f98955149e4218bbb39.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34121417/large_8620f936e6b0bb10993131dd81be21cd.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34121417/large_8620f936e6b0bb10993131dd81be21cd.jpg
mount-mcdonald-via-macdonald-trail,Mount McDonald via MacDonald Trail,Sooke Hills Wilderness Regional Park Reserve,moderate,4.4,2.3,269,Out & Back,"Dogs on leash, Hiking, Nature trips, Walking, Running, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/mount-mcdonald-via-macdonald-trail?ref=result-card,mount-mcdonald-via-macdonald-trail-0,mount-mcdonald-via-macdonald-trail-1,mount-mcdonald-via-macdonald-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/28870238/large_0245d2eaee18801ce41661bc99a09692.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33479520/large_def4615a874e8ee966f4fe1ad0625e51.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33479520/large_def4615a874e8ee966f4fe1ad0625e51.jpg
mount-daniel--2,Mount Daniel Trail,Garden Bay Marine Provincial Park,moderate,4.2,4.2,372,Out & Back,"Dogs on leash, Hiking, Nature trips, Bird watching, Views",https://www.alltrails.com/trail/canada/british-columbia/mount-daniel--2?ref=result-card,mount-daniel--2-0,mount-daniel--2-1,mount-daniel--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/21061107/large_c02b6278d7df6a3f2a7f18f8741d45d9.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34839893/large_54fe3fe70396ba21c57e87f27b212671.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34839893/large_54fe3fe70396ba21c57e87f27b212671.jpg
parabola-lookout-and-the-wall-loop-trail,"Parabola, Lookout, and the Wall Loop Trail",Kalamalka Lake Provincial Park,moderate,4.5,6.1,285,Loop,"Dogs on leash, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/parabola-lookout-and-the-wall-loop-trail?ref=result-card,parabola-lookout-and-the-wall-loop-trail-0,parabola-lookout-and-the-wall-loop-trail-1,parabola-lookout-and-the-wall-loop-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/19571473/large_9c2915013b775aa7b1dccf11f303f600.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34902349/large_6372af7170d6cbfd0e25835ed7f6ad1d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34902349/large_6372af7170d6cbfd0e25835ed7f6ad1d.jpg
statlu-lake-trail,Statlu Lake Trail,"Fraser Valley C, British Columbia",moderate,4.2,9,373,Out & Back,"Kid friendly, Camping, Hiking, Nature trips, Walking, Dog friendly, Forest, Lake, Views, Blowdown, Bridge out, Over grown, Washed out",https://www.alltrails.com/trail/canada/british-columbia/statlu-lake-trail?ref=result-card,statlu-lake-trail-0,statlu-lake-trail-1,statlu-lake-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/11543011/large_919c39c720efe30bd42e1afc368ab3a1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32937714/large_e1a9d797e05ec29f36201acd16277e74.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32937714/large_e1a9d797e05ec29f36201acd16277e74.jpg
heart-lake-and-stocking-lake-loop,Heart Lake and Stocking Lake Loop,Heart/Stocking Lakes Regional Park,moderate,4.1,8.7,336,Loop,"Hiking, Nature trips, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/heart-lake-and-stocking-lake-loop?ref=result-card,heart-lake-and-stocking-lake-loop-0,heart-lake-and-stocking-lake-loop-1,heart-lake-and-stocking-lake-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/22520149/large_c9de9903125aef31e909061a1c045833.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34815465/large_0a5095a1100c2747ec1605efbe1e6402.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34815465/large_0a5095a1100c2747ec1605efbe1e6402.jpg
slhanay-peak-trail,Slhanay Peak Trail,Stawamus Chief Park,moderate,3.8,5.8,633,Out & Back,"Dogs on leash, Hiking, Nature trips, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/slhanay-peak-trail?ref=result-card,slhanay-peak-trail-0,slhanay-peak-trail-1,slhanay-peak-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/27418908/large_3adaf31cada0ac3c4869c9e5b839007d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34346948/large_fb134b9605cade5ba954ad8fa9418989.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34346948/large_fb134b9605cade5ba954ad8fa9418989.jpg
